time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain,hummax,humavg,hummin
2005-06-06,27.2,19.4,35,0.5,0,,9,,1015.1,,1,96,71.8,41
2005-06-07,27.2,20,33.9,13,0,,9.4,,1014.2,,1,96,81.7,52
2005-06-08,25,18.3,31.1,0,0,,5.8,,1015.2,,0,100,82,57
2005-06-09,27.2,21.7,32.2,1.3,0,172,10.8,,1017.9,,1,100,84.9,57
2005-06-10,27.2,22.2,31.7,6.1,0,168,11.2,,1019.5,,1,94,78.9,56
2005-06-11,25,19.4,30,0,0,,9.7,,1019,,0,93,69.8,49
2005-06-12,27.2,22.2,32.2,0,0,170,13,,1017.6,,0,94,77.4,53
2005-06-13,28.3,23.3,32.8,0,0,210,15.5,,1013.8,,0,91,75.8,55
2005-06-14,30,24.4,35,0,0,,10.1,,1010.3,,0,94,68.8,43
2005-06-15,28.9,21.7,35.6,0,0,,9.4,,1007.4,,0,93,61,34
2005-06-16,25,18.3,31.7,0,0,,8.6,,1006.4,,0,87,54.3,32
2005-06-17,22.8,15,30,0,0,,4.3,,1008.8,,0,70,50.1,27
2005-06-18,22.8,13.9,31.1,0,0,,5.4,,1011.8,,0,96,58.3,31
2005-06-19,22.2,16.1,27.8,1,0,,9.4,,1017,,1,90,70.8,42
2005-06-20,20,14.4,25.6,0,0,,13.7,,1021.4,,0,90,66.5,46
2005-06-21,21.1,11.7,30,0,0,,7.2,,1020,,0,97,65.3,41
2005-06-22,25,17.2,32.8,0,0,,9,,1016,,0,93,62.8,29
2005-06-23,24.4,17.2,31.7,0,0,,9.4,,1018.9,,0,90,62.1,34
2005-06-24,24.4,15.6,32.8,0,0,,6.8,,1021.1,,0,87,53.2,31
2005-06-25,23.9,16.7,31.1,0,0,,8.6,,1020,,0,94,66.5,33
2005-06-26,26.7,22.2,30.6,0.3,0,42,12.6,,1018.7,,1,94,82.1,61
2005-06-27,27.2,21.1,33.3,0,0,,5.8,,1020.6,,0,97,76.7,52
2005-06-28,26.1,22.8,28.9,2.5,0,,6.1,,1020.2,,1,94,88.5,67
2005-06-29,26.7,22.2,30.6,1.3,0,,7.2,,1016.9,,1,100,82.7,59
2005-06-30,27.8,21.1,34.4,0,0,,6.1,,1013,,0,97,69.5,39
2005-07-01,30,22.2,37.2,0,0,,8.3,,1009.1,,0,94,68.8,40
2005-07-02,27.2,21.1,32.8,2,0,,7.2,,1010,,1,97,74.8,46
2005-07-03,26.1,21.7,30.6,0,0,85,13,,1015.9,,0,94,76.8,53
2005-07-04,27.8,22.8,32.2,0,0,,8.6,,1019.2,,0,88,70.9,46
2005-07-05,29.4,22.2,36.1,0.3,0,222,10.8,,1016.1,,1,94,74.8,43
2005-07-06,28.3,20.6,35.6,6.1,0,,6.5,,1013.9,,1,93,72.7,40
2005-07-07,28.3,22.2,34.4,47,0,,9.7,,1014,,1,100,77.8,39
2005-07-08,25.6,20.6,30,0,0,,9.4,,1014.8,,0,94,78.7,46
2005-07-09,26.7,19.4,33.3,0,0,,5.8,,1018.8,,0,96,64,34
2005-07-10,27.2,20,34.4,0,0,,6.1,,1019.7,,0,93,65,36
2005-07-11,27.2,21.7,32.8,0,0,,8.3,,1019.6,,0,91,77.4,53
2005-07-12,29.4,23.9,35,0,0,230,14.4,,1017.9,,0,94,74.9,47
2005-07-13,28.3,22.2,33.9,0,0,224,13.3,,1014.8,,0,94,74.6,50
2005-07-14,27.2,21.7,32.2,0,0,202,9.4,,1014.3,,0,94,80.1,55
2005-07-15,28.9,22.8,34.4,0,0,218,11.9,,1016.1,,0,91,70.8,48
2005-07-16,28.9,23.3,33.9,0,0,227,14.4,,1018.4,,0,94,71.5,52
2005-07-17,29.4,23.3,35.6,2.5,0,236,11.9,,1018.6,,1,94,75.9,44
2005-07-18,30,23.9,35.6,0,0,,11.2,,1018,,0,94,71.7,45
2005-07-19,29.4,22.2,36.7,49.8,0,232,14,,1017.3,,1,94,71.3,44
2005-07-20,28.9,22.8,35,1.8,0,,6.5,,1017.6,,1,97,78.6,47
2005-07-21,29.4,22.8,36.1,3.6,0,,6.1,,1016.5,,1,100,78.3,40
2005-07-22,29.4,22.8,35.6,0.8,0,,9,,1014.5,,1,96,77,49
2005-07-23,27.8,22.2,33.3,0,0,,8.3,,1016,,0,94,72.3,45
2005-07-24,26.1,20,31.7,0,0,,2.9,,1018.7,,0,90,67.4,46
2005-07-25,28.9,21.1,36.1,0,0,,10.8,,1015.3,,0,90,68.1,47
2005-07-26,30.6,22.8,38.3,0,0,,7.6,,1013.1,,0,90,55.6,32
2005-07-27,31.7,23.9,38.9,0,0,,6.8,,1011.6,,0,87,59.4,39
2005-07-28,27.8,21.1,34.4,52.8,0,,11.2,,1015.2,,1,96,70.9,50
2005-07-29,24.4,21.7,26.7,4.3,0,,7.6,,1020,,1,97,88.9,74
2005-07-30,25.6,22.2,28.3,5.8,0,,5.8,,1021.3,,1,100,89.5,65
2005-07-31,24.4,21.1,27.2,17.3,0,,6.5,,1021.1,,1,100,91.3,71
2005-08-01,25.1,21.1,30.6,0.3,0,,8.6,,1019.9,,1,100,79.9,49
2005-08-02,26.2,19.4,32.8,0,0,,3.2,,1018,,0,96,76,45
2005-08-03,27.1,20.6,34.4,0,0,,4.3,,1016.2,,0,93,71.6,43
2005-08-04,27.6,21.1,35,0,0,,3.2,,1018,,0,97,70.1,38
2005-08-05,27.9,22.2,33.9,0,0,,8.6,,1019.4,,0,90,66.8,42
2005-08-06,27.1,21.1,33.9,0,0,,8.6,,1019.9,,0,90,69.8,42
2005-08-07,25.2,20.6,32.2,2.5,0,,6.1,,1020.5,,1,94,78.2,46
2005-08-08,25,20.6,30,0,0,,8.6,,1019.9,,0,97,74.8,51
2005-08-09,24.5,21.7,29.4,51.6,0,,7.2,,1018.1,,1,100,88,65
2005-08-10,25.2,21.7,31.7,12.2,0,,2.2,,1016.5,,1,97,84.6,55
2005-08-11,26.7,22.2,33.3,2,0,,2.9,,1016.3,,1,100,83.5,55
2005-08-12,28.3,22.2,35,0,0,,5.4,,1016.5,,0,100,74.2,41
2005-08-13,26.8,22.2,33.3,3.8,0,,5.8,,1015.2,,1,96,81.5,53
2005-08-14,27.1,23.3,33.3,11.4,0,,6.1,,1015,,1,94,81.6,54
2005-08-15,28.2,22.2,35,0,0,,3.2,,1017,,0,96,74.3,47
2005-08-16,28.6,23.3,35,3.8,0,,6.1,,1016.8,,1,91,73.1,49
2005-08-17,24.4,21.7,27.8,2.5,0,,6.5,,1015.8,,1,96,86.1,69
2005-08-18,24.1,20,27.2,0,0,,6.1,,1017.1,,0,96,79,56
2005-08-19,27.2,23.3,32.8,0,0,,6.1,,1016.4,,0,94,80.7,59
2005-08-20,28.4,23.9,36.1,0,0,,6.1,,1016.2,,0,97,77.2,47
2005-08-21,28.9,21.1,35,0,0,,5,,1013.9,,0,97,71.8,47
2005-08-22,26.7,20,34.4,0,0,,4.3,,1013,,0,93,64.8,35
2005-08-23,24.5,21.7,27.8,5.1,0,,9,,1014.3,,1,94,81.3,69
2005-08-24,24.8,21.7,29.4,0,0,46,10.8,,1017.6,,0,93,76.5,55
2005-08-25,23.6,18.3,28.9,0,0,,9.4,,1022.3,,0,93,67.3,44
2005-08-26,23,15,30,0,0,,7.9,,1019.1,,0,96,63.9,40
2005-08-27,25.3,19.4,30.6,0,0,,6.5,,1014.5,,0,87,68.9,51
2005-08-28,26.4,20.6,32.8,0,0,,5.4,,1013.5,,0,97,71.6,43
2005-08-29,26.9,21.7,33.3,0,0,,7.6,,1013.5,,0,100,78.2,47
2005-08-30,28,24.4,33.3,3.8,0,156,15.8,,1010.1,,1,94,78.2,55
2005-08-31,27.7,21.1,32.8,0,0,,17.3,,1007.4,,0,89,69.2,46
2005-09-01,25.1,17.8,31.7,0,0,,2.9,,1013.4,,0,93,63.6,39
2005-09-02,25.3,17.8,33.3,0,0,,5,,1016.2,,0,87,58.7,27
2005-09-03,25.2,19.4,32.8,0,0,,8.6,,1017.6,,0,78,52.4,28
2005-09-04,23.6,16.1,30.6,0,0,,9,,1020.7,,0,90,56,32
2005-09-05,22.9,15.6,30.6,0,0,50,15.1,,1024.4,,0,81,58.3,30
2005-09-06,22.5,17.2,28.9,0,0,52,16.6,,1025.7,,0,94,65.1,36
2005-09-07,22.6,16.7,29.4,0,0,42,14,,1023.4,,0,84,65.6,40
2005-09-08,22.1,15.6,30,0,0,,8.3,,1019.4,,0,82,77.5,73
2005-09-09,22.4,13.9,31.1,0,0,,7.6,,1017.4,,0,94,68.8,30
2005-09-10,23.6,16.7,32.2,0,0,48,15.8,,1019.4,,0,86,54.9,30
2005-09-11,22.3,15.6,29.4,0,0,42,17.3,,1022.6,,0,83,56.5,34
2005-09-12,22.6,15,31.1,0,0,43,12.6,,1020.4,,0,90,67.8,43
2005-09-13,24.4,21.7,31.1,3,0,52,15.1,,1015,,1,93,83.3,55
2005-09-14,24.2,22.8,26.7,0.8,0,33,17.3,,1011.5,,1,94,85.8,71
2005-09-15,26.9,22.8,33.3,0,0,19,14,,1013.2,,0,94,71.6,43
2005-09-16,25.7,21.1,34.4,0.3,0,,6.8,,1015.3,,1,100,77.4,37
2005-09-17,26.1,18.3,35,0,0,,6.8,,1014.5,,0,97,68.5,37
2005-09-18,26,19.4,34.4,0,0,,6.1,,1016.4,,0,96,66.2,30
2005-09-19,25.8,21.1,32.2,0,0,93,10.1,,1021.3,,0,97,78,51
2005-09-20,26.6,20,33.9,15.5,0,218,14.4,,1020.5,,1,96,76.5,42
2005-09-21,23.4,18.9,28.9,0,0,,7.6,,1020.3,,0,100,83.9,54
2005-09-22,24.6,19.4,31.1,0,0,,6.1,,1019.3,,0,96,76.3,39
2005-09-23,25.7,18.9,33.9,0,0,,4.7,,1017.5,,0,97,69.1,35
2005-09-24,23.8,20.6,27.2,0,0,,11.5,,1020.7,,0,90,80.5,69
2005-09-25,24.2,20,29.4,0,0,96,10.8,,1022.6,,0,96,75.9,53
2005-09-26,24.1,20.6,29.4,1.3,0,206,14,,1015.3,,1,94,79,53
2005-09-27,23.1,16.7,28.9,0,0,,6.8,,1015,,0,100,76.5,46
2005-09-28,21.4,13.9,28.3,0,0,,9,,1019.2,,0,97,63.5,35
2005-09-29,22.3,16.7,29.4,0,0,237,11.2,,1014.9,,0,93,67,42
2005-09-30,19.2,15.6,22.8,0,0,,13.3,,1020.4,,0,59,47.4,37
2005-10-01,21.5,17.8,27.8,0,0,,6.8,,1024.4,,0,80,67.9,48
2005-10-02,20.8,13.3,28.3,0,0,,9,,1026.7,,0,97,69.3,42
2005-10-03,19.6,12.2,27.8,0,0,,9.4,,1026.4,,0,100,79,54
2005-10-04,21.8,18.3,26.7,0,0,37,12.6,,1024.9,,0,83,83,83
2005-10-05,23.7,20.6,29.4,1.8,0,71,14.8,,1022.2,,1,100,84.2,51
2005-10-06,23.6,22.2,26.7,6.6,0,87,15.5,,1017.7,,1,93,87,72
2005-10-07,22.8,21.1,24.4,24.9,0,134,15.1,,1009.6,,1,100,94.5,90
2005-10-08,23.9,20.6,28.3,15.5,0,,7.6,,1004.1,,1,100,91.7,74
2005-10-09,18.2,16.7,20.6,0.3,0,35,13.7,,1011.2,,1,94,90.4,81
2005-10-10,17.1,16.1,18.3,0.3,0,31,12.6,,1014.7,,1,97,93.7,90
2005-10-11,18.6,17.2,21.7,0,0,33,11.5,,1015.1,,0,100,93.1,81
2005-10-12,17.5,16.7,18.3,0.3,0,27,12.2,,1017,,1,96,88.9,78
2005-10-13,18.7,15.6,23.9,0,0,,10.8,,1015.9,,0,90,73.3,55
2005-10-14,17.5,11.7,23.3,0,0,,7.2,,1014.2,,0,97,80.6,64
2005-10-15,18.2,11.1,25.6,0,0,,7.6,,1010.8,,0,93,66.5,37
2005-10-16,15.6,8.3,21.7,0,0,,7.6,,1012.9,,0,89,55,30
2005-10-17,13.2,5,21.1,0,0,,5,,1014.1,,0,93,64.8,33
2005-10-18,16.9,7.8,27.8,0,0,,9.4,,1012.8,,0,90,66.2,36
2005-10-19,20.1,11.7,28.3,0,0,,7.6,,1014.4,,0,97,69,42
2005-10-20,22,15,30,0,0,216,9,,1013.6,,0,93,69.1,43
2005-10-21,19,15.6,22.8,2.5,0,,8.6,,1012.9,,1,100,86,68
2005-10-22,17.3,12.2,22.2,0.3,0,,7.6,,1006.4,,1,100,85.1,53
2005-10-23,12.7,5.6,20,0,0,,4.3,,1011.2,,0,89,63.4,34
2005-10-24,10.2,6.7,15.6,0,0,,9.7,,1006.7,,0,93,76.5,54
2005-10-25,9.6,5,15,0,0,290,17.6,,1003.9,,0,68,52.8,34
2005-10-26,10.2,4.4,16.7,0,0,,9.7,,1015.8,,0,82,60.8,38
2005-10-27,7.8,0,16.7,0,0,,3.2,,1022.9,,0,96,67.3,35
2005-10-28,8.5,2.2,14.4,0,0,,7.9,,1024.4,,0,93,70,39
2005-10-29,7,-1.1,15,0,0,,4,,1027.5,,0,96,69.3,35
2005-10-30,8.7,-1.7,22.2,0,0,,2.5,,1028.6,,0,100,68.7,24
2005-10-31,12.6,1.7,23.9,0,0,,6.8,,1026.1,,0,93,58.5,21
2005-11-01,12.8,3.3,22.2,0,0,,5.8,,1019.7,,0,97,69.5,38
2005-11-02,13.1,4.4,20,0,0,,7.2,,1020.3,,0,96,59.2,25
2005-11-03,11.1,1.7,21.7,0,0,,8.6,,1026,,0,97,61.8,27
2005-11-04,15.1,6.1,23.9,0,0,222,15.8,,1020.7,,0,82,61.6,38
2005-11-05,17.1,10.6,25,0,0,218,11.9,,1019.8,,0,92,69.4,42
2005-11-06,18.3,11.7,26.1,0,0,220,13.7,,1018.8,,0,93,71.8,48
2005-11-07,16.4,8.3,24.4,0,0,,4.7,,1022.8,,0,100,66.6,21
2005-11-08,15.5,5,26.1,0,0,,6.1,,1021.9,,0,92,67.4,40
2005-11-09,19.9,12.2,28.3,0,0,,12.6,,1016.4,,0,89,63,35
2005-11-10,15,2.8,20.6,2.8,0,,13,,1013.4,,1,93,50.9,23
2005-11-11,7.3,-1.1,16.7,0,0,,4.7,,1022.5,,0,88,54.8,17
2005-11-12,9.8,0,19.4,0,0,,6.1,,1026,,0,92,52.1,20
2005-11-13,14,3.3,23.9,0,0,,9,,1026.5,,0,93,69,45
2005-11-14,19.1,13.3,26.1,0,0,198,10.1,,1025,,0,90,70.9,45
2005-11-15,19.8,15.6,24.4,0,0,197,13.3,,1023.1,,0,93,78.7,62
2005-11-16,20.2,10.6,26.7,3.6,0,202,19.8,,1017.4,,1,94,76.1,52
2005-11-17,6.7,0.6,11.1,0,0,,10.1,,1024.2,,0,57,43.3,26
2005-11-18,1.6,-3.3,8.3,0,0,,6.1,,1028.8,,0,75,51.8,26
2005-11-19,3.8,-5,13.3,0,0,,3.2,,1028.3,,0,88,55.6,21
2005-11-20,8.9,1.7,14.4,1.8,0,,1.8,,1025.3,,1,96,67.3,42
2005-11-21,11.5,9.4,13.3,43.7,0,,10.4,,1007.7,,1,100,95.7,93
2005-11-22,8,2.8,11.1,6.9,0,,14,,997.8,,1,100,71,43
2005-11-23,4.8,-2.8,8.9,0,0,257,14.4,,1006.9,,0,75,47.1,30
2005-11-24,12.1,5.6,20,0,0,,18.4,,1000.6,,0,73,47,27
2005-11-25,3,-2.8,7.2,0,0,,9.4,,1022.5,,0,69,40,16
2005-11-26,2.7,-4.4,10.6,0,0,,2.9,,1027.2,,0,82,57.1,33
2005-11-27,4.7,-2.2,10,15.2,0,,5.8,,1024,,1,100,87.8,54
2005-11-28,16,8.9,20,1,0,126,15.8,,1019.4,,1,100,92.8,81
2005-11-29,18.2,12.8,20,19.6,0,169,22.7,,1012.8,,1,94,89,78
2005-11-30,11,6.7,16.7,0,0,,6.5,,1014.5,,0,100,73.6,47
2005-12-01,7,4.4,11.1,0.3,0,,9.4,,1013.6,,1,85,69.3,54
2005-12-02,5.6,-1.1,10,0,0,,11.5,,1015.7,,0,68,44.6,21
2005-12-03,4.3,-2.2,11.1,0.3,0,,5,,1021.4,,1,82,58.3,28
2005-12-04,13.3,6.1,20,3.6,0,,14,,1013.8,,1,96,77.2,55
2005-12-05,5.1,1.1,10,34.3,0,,14.8,,1015.8,,1,100,93.4,89
2005-12-06,2.5,-2.8,7.8,0,0,,5.8,,1021.8,,0,100,77.8,48
2005-12-07,2.2,-3.9,10.6,0,0,,3.6,,1032.1,,0,96,69.5,32
2005-12-08,1.6,-1.7,3.9,0,0,,13.3,,1035.5,,0,79,58,43
2005-12-09,3.2,-2.2,7.8,11.4,0,,8.6,,1022.6,,1,100,78.8,0
2005-12-10,2.5,-5,10,0,0,,8.6,,1019.3,,0,96,73.1,44
2005-12-11,4.4,-2.2,11.1,0,0,253,10.4,,1009.4,,0,92,66.5,37
2005-12-12,5.2,-0.6,11.7,0.3,0,,7.9,,1011.4,,1,96,66.6,38
2005-12-13,1.4,-3.9,5,0,0,,10.1,,1022.5,,0,82,61.4,41
2005-12-14,-2.3,-5.6,-0.6,0,0,45,10.4,,1029.4,,0,63,53,42
2005-12-15,2.9,-1.1,7.8,35.8,0,,11.2,,1016.2,,1,100,89.8,64
2005-12-16,4.6,0,10.6,0,0,,6.5,,1015.7,,0,100,75.6,41
2005-12-17,3.5,-1.1,6.7,0,0,,6.8,,1030.7,,0,92,68.3,47
2005-12-18,2.3,-1.7,4.4,6.4,0,,9,,1030.6,,1,96,89.7,70
2005-12-19,3,-2.8,10.6,0,0,,4.7,,1026,,0,96,68.8,36
2005-12-20,1.1,-4.4,7.8,0,0,,5,,1024.5,,0,43,38.7,35
2005-12-21,-0.5,-4.4,5.6,0,0,,4,,1024.4,,0,71,47.2,28
2005-12-22,0.1,-6.7,8.3,0,0,,3.6,,1025.7,,0,85,57.8,31
2005-12-23,4,-3.3,13.9,0,0,222,11.2,,1020.5,,0,75,52,24
2005-12-24,6.7,-1.1,16.1,0,0,214,12.6,,1015.5,,0,72,46.1,19
2005-12-25,11.4,6.1,16.7,8.6,0,196,15.1,,1004.1,,1,100,79.4,50
2005-12-26,7.6,2.8,11.1,0,0,266,16.6,,1005.7,,0,89,62.6,43
2005-12-27,6.5,1.1,14.4,0,0,,7.2,,1015.1,,0,73,54.5,26
2005-12-28,9.6,2.2,17.8,5.8,0,,14.4,,1009.5,,1,100,69.5,40
2005-12-29,10.3,3.9,15,0.5,0,256,12.2,,1000.2,,1,96,78.8,51
2005-12-30,6.2,-0.6,13.3,0,0,,5.8,,1011.3,,0,92,69.1,47
2005-12-31,9.2,3.9,16.1,0.5,0,,10.4,,1010.6,,1,86,67,46
2006-01-01,8.5,1.7,15.6,0,0,,5,,1018.6,,0,76,52.2,29
2006-01-02,9.3,5,13.3,7.4,0,,7.6,,1015.8,,1,100,83,54
2006-01-03,8.7,5,12.2,0,0,,5.8,,1009.5,,0,100,90.7,72
2006-01-04,8.4,5.6,13.3,0,0,,10.1,,1015.3,,0,93,81.5,62
2006-01-05,10.2,3.9,17.8,1.5,0,,10.1,,1007.2,,1,100,76.6,34
2006-01-06,4.1,-0.6,7.8,3.8,0,,8.3,,1010,,1,96,71.8,43
2006-01-07,0.9,-5,6.7,0,0,,9.4,,1017.1,,0,88,65.3,42
2006-01-08,6.2,-2.2,13.9,0,0,208,14,,1019.3,,0,82,54.4,36
2006-01-09,12.3,8.3,18.9,0,0,219,18.4,,1022.5,,0,93,73.2,54
2006-01-10,10.3,5,14.4,0,0,,7.9,,1028.7,,0,100,88.1,69
2006-01-11,13.4,8.9,20.6,4.3,0,,11.2,,1021.3,,1,100,87.9,63
2006-01-12,14,10,19.4,0,0,216,9,,1018.3,,0,100,87,57
2006-01-13,15.4,10.6,20.6,3,0,,15.5,,1011.3,,1,97,85,63
2006-01-14,7.7,1.7,15,0,0,285,19.4,,998.5,,0,88,63.1,43
2006-01-15,4.1,-1.1,9.4,0,0,,11.5,,1012.3,,0,57,38.5,22
2006-01-16,7.1,-0.6,16.7,0,0,,4.7,,1013.5,,0,75,49.9,20
2006-01-17,14.2,7.2,20,0.8,0,172,18.7,,1012.3,,1,73,70.5,68
2006-01-18,9,1.1,19.4,11.4,0,240,24.1,,1013.3,,1,94,70.8,29
2006-01-19,7.1,-1.1,15.6,0,0,213,10.8,,1028,,0,82,51.7,26
2006-01-20,9.6,2.2,17.2,0,0,220,13.3,,1026.9,,0,80,57.1,30
2006-01-21,11.7,6.7,14.4,8.9,0,,9.7,,1024.5,,1,100,93.3,80
2006-01-22,6.1,3.3,12.2,1.5,0,44,15.5,,1032.7,,1,97,74.8,50
2006-01-23,5.7,2.8,8.9,1.3,0,,8.3,,1020.4,,1,100,95.3,93
2006-01-24,10.3,7.2,15,0.3,0,,10.8,,1013.2,,1,96,84.6,60
2006-01-25,7.2,2.2,10,0,0,290,17.6,,1016,,0,86,41.7,26
2006-01-26,3,-2.8,8.3,0,0,,10.1,,1028.3,,0,64,44,27
2006-01-27,2.5,-6.1,10.6,0,0,,3.6,,1036.2,,0,81,44.2,17
2006-01-28,6.2,-2.2,15.6,0,0,225,10.8,,1030.3,,0,64,43.3,20
2006-01-29,13.2,7.2,17.2,0,0,212,24.1,,1015.7,,0,87,76.9,65
2006-01-30,13.6,8.9,18.3,0,0,,4.3,,1007.9,,0,100,78.5,50
2006-01-31,8.3,1.7,11.7,8.4,0,,13.3,,1008.2,,1,93,64.9,40
2006-02-01,4.2,-3.3,11.1,0,0,,4.3,,1017.3,,0,85,61.8,38
2006-02-02,8.5,-0.6,16.7,1.8,0,,9.4,,1012.9,,1,90,68.8,30
2006-02-03,16.1,10.6,20.6,0,0,,13.7,,1007,,0,93,76.2,44
2006-02-04,14.1,6.7,18.3,11.7,0,188,19.4,,,,1,100,85.6,50
2006-02-05,4.9,0,8.3,0,0,262,15.1,,1007.2,,0,68,50.3,35
2006-02-06,3.4,-3.9,11.1,0,0,236,12.6,,1017.3,,0,81,55,31
2006-02-07,5.6,-2.2,10.6,0,0,,7.6,,1017.2,,0,76,45.7,23
2006-02-08,2.6,-4.4,9.4,0,0,,4.7,,1019,,0,75,44.6,0
2006-02-09,2.7,-3.9,6.7,0,0,,6.5,,1020.7,,0,61,43.8,24
2006-02-10,3.2,-6.7,11.7,0,0,,11.9,,1022.5,,0,78,50.2,29
2006-02-11,4.5,1.7,6.7,9.9,0,,8.6,,1011.2,,1,97,83.7,51
2006-02-12,2.7,-1.1,6.7,0,0,,13.7,,1009.7,,0,92,62.6,38
2006-02-13,0.6,-4.4,6.7,0,0,,11.2,,1019.1,,0,75,53.9,31
2006-02-14,4.6,-4.4,13.9,0,0,224,12.2,,1023.3,,0,75,49,27
2006-02-15,9.7,1.7,18.3,0,0,216,15.5,,1026.3,,0,65,44,26
2006-02-16,13.5,5,21.1,0,0,202,15.5,,1026,,0,72,48.9,30
2006-02-17,15,8.9,23.3,0,0,245,17.3,,1021.3,,0,89,56.9,27
2006-02-18,4.5,0,8.9,1.8,0,,8.3,,1024.2,,1,93,66.2,39
2006-02-19,-1.4,-6.7,2.8,0,0,,10.8,,1030,,0,63,46,31
2006-02-20,3.5,-0.6,9.4,0,0,,6.8,,1021.9,,0,77,52.7,41
2006-02-21,8.8,2.2,16.7,0,0,,6.1,,1017,,0,93,65.3,31
2006-02-22,7.5,3.3,10,10.7,0,,6.1,,1015.5,,1,100,89.7,65
2006-02-23,9,2.2,15.6,6.1,0,,7.2,,1014.9,,1,96,73.8,31
2006-02-24,8,1.7,15,0,0,,9.4,,1024.5,,0,79,38.7,14
2006-02-25,8.8,1.1,15.6,0,0,,15.1,,1022,,0,83,55.5,41
2006-02-26,4.4,-2.2,10.6,0,0,,15.8,,1021.4,,0,80,33.8,17
2006-02-27,3.5,-6.7,11.7,0,0,,14,,1021.9,,0,63,32.8,18
2006-02-28,11.9,5.6,20.6,0,0,235,15.5,,1013.4,,0,53,40.9,26
2006-03-01,15.7,6.1,25,0,0,230,11.2,,1011.5,,0,79,53.1,31
2006-03-02,19.3,11.7,26.1,0,0,239,21.2,,1005,,0,28,24.5,21
2006-03-03,9.7,2.2,17.8,0,0,,14.4,,1015.6,,0,53,39.8,25
2006-03-04,4.9,-3.9,11.7,0,0,,8.3,,1022.6,,0,66,37.7,20
2006-03-05,6.6,-3.3,14.4,0,0,,5,,1023.8,,0,69,37.8,18
2006-03-06,7.6,4.4,10.6,2.8,0,,8.3,,1016.2,,1,93,75.2,32
2006-03-07,6.3,0,12.8,0.3,0,,8.6,,1020.3,,1,93,60.7,21
2006-03-08,8.1,-2.8,18.3,0,0,,10.8,,1020.9,,0,85,48.5,24
2006-03-09,15,7.2,22.8,0,0,208,23.4,,1014.2,,0,70,51.2,38
2006-03-10,18.8,13.9,24.4,0,0,215,27.7,,1012.9,,0,93,68.5,41
2006-03-11,18.2,11.1,27.2,0.3,0,,6.5,,1022,,1,100,76.2,26
2006-03-12,21.3,15,28.3,0,0,215,16.6,,1020.3,,0,93,69.3,42
2006-03-13,21.6,16.7,27.8,0,0,220,23,,1013.6,,0,90,64.2,39
2006-03-14,17.6,10,20.6,1.5,0,260,22.7,,1008.7,,1,90,45.1,11
2006-03-15,10.3,5,16.1,0,0,280,15.5,,1018.9,,0,49,41,34
2006-03-16,11.1,3.3,19.4,0,0,,9.4,,1019.1,,0,70,44.3,21
2006-03-17,12.4,6.7,18.9,0,0,,9.4,,1014.9,,0,64,46.4,32
2006-03-18,8.3,3.3,13.9,0,0,,8.6,,1019.4,,0,58,34.9,14
2006-03-19,7,0,13.3,0,0,,9,,1020.2,,0,52,31.1,16
2006-03-20,5.8,-1.1,12.2,12.2,0,,6.1,,1019.5,,1,100,61.7,25
2006-03-21,4.4,3.3,5.6,13,0,,10.1,,1010.6,,1,100,93.1,85
2006-03-22,5.7,1.7,11.1,0,0,,10.8,,1017.4,,0,93,57.9,28
2006-03-23,6.2,-1.7,12.2,0,0,,6.1,,1022.4,,0,72,50,28
2006-03-24,7.7,3.3,11.1,0,0,,9.7,,1016.1,,0,76,60.2,46
2006-03-25,5,0.6,9.4,1.8,0,,6.8,,1015.5,,1,93,81.5,61
2006-03-26,5,-1.7,11.1,0,0,,7.9,,1019.7,,0,93,60.6,33
2006-03-27,7.3,-1.7,15.6,0,0,,4.3,,1025.6,,0,85,52.8,28
2006-03-28,10.4,3.3,17.2,0,0,,16.9,,1022.9,,0,76,57.8,41
2006-03-29,11.5,3.9,18.9,0,0,,6.5,,1023.4,,0,93,62.3,33
2006-03-30,13.2,3.3,21.7,0,0,,6.8,,1026.7,,0,93,57.2,32
2006-03-31,17.3,8.3,24.4,0,0,215,17.6,,1024.4,,0,74,55.3,43
2006-04-01,20.2,13.9,27.8,2.3,0,232,19.1,,1015.5,,1,90,68.6,34
2006-04-02,19.2,10,25.6,0,0,,10.4,,1016.1,,0,86,51.9,33
2006-04-03,18.9,13.9,26.1,19.1,0,,18.4,,1009.8,,1,100,78,37
2006-04-04,12.8,8.9,17.2,0,0,278,15.1,,1013.3,,0,56,38.5,22
2006-04-05,14.4,7.2,21.1,0,0,,11.2,,1011.5,,0,56,30.9,16
2006-04-06,14.6,5.6,22.8,0,0,,8.6,,1014.5,,0,76,45,22
2006-04-07,20.6,15,28.3,0,0,218,20.9,,1009.7,,0,55,36.3,19
2006-04-08,17.8,6.1,23.3,7.1,0,229,18.4,,1006.7,,1,94,74.2,50
2006-04-09,9.4,3.9,15.6,0,0,,13.3,,1019.1,,0,87,50.2,30
2006-04-10,11.1,0.6,20,0,0,,4.7,,1025.2,,0,85,48.3,24
2006-04-11,14.7,3.9,23.3,0,0,,7.6,,1027.5,,0,82,44.7,22
2006-04-12,17,8.3,23.9,0,0,,12.2,,1027.5,,0,86,54.6,35
2006-04-13,19.9,12.2,28.3,0,0,226,13.3,,1021.3,,0,90,59.2,33
